Stim,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_mean,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
Predator,Friday,NA,T,4,female,Yel.Red,1,1,HA_C1,Control,a8068,NA,1029.55,5.71984,9.3107,20949.1,3.67991,3.67991,19.5995,119.677,8.39979,4.0799,8.39979,7.35982,5.67986,6.79983,145.116,15.9996,18.8795,179.995,160.396
Predator,Friday,NA,W,7,female,Red.Red,1,2,HA_C1,Control,a6899,NA,1778.62,9.88147,18.6729,42014,-,0,25.1994,12.6397,24.6394,21.5195,29.5193,30.8792,13.2797,22.3194,59.1185,63.9184,56.9586,179.995,178.956
Predator,Friday,NA,X,8,male,Red.Yel,1,2,HA_C1,Control,a7563,NA,1518.59,8.43682,18.5942,41837,-,0,26.6393,38.559,10.2397,7.51981,36.8791,13.0397,35.1191,11.9997,73.5182,26.1593,80.318,179.995,176.636
Predator,Friday,NA,T,4,female,Gre.Pin,2,1,HA_C1,Control,a7013,NA,133.705,0.742825,18.1921,40932.1,77.7581,155.516,0.159996,0,68.2383,105.837,0.639984,1.83995,0,3.27992,1.19997,176.636,2.15995,179.995,13.9996
Predator,Friday,NA,W,7,male,Whi.Blu,2,2,HA_C1,Control,a7179,NA,1401.89,7.79886,23.9063,53741.4,8.00E-02,0.079998,14.5596,15.0396,14.3196,11.7597,47.1188,16.7996,41.999,18.3995,41.199,37.6791,99.9175,179.995,171.676
Predator,Friday,NA,X,8,female,Whi.Pur,2,2,HA_C1,Control,a7376,NA,1833.08,10.184,16.31,36697.6,-,0,27.4393,32.1592,16.9596,18.1595,29.1993,23.0394,13.4397,19.4395,75.2781,49.1988,55.3586,179.995,178.556
Predator,Friday,NA,T,4,male,Bro.Bro,3,1,HA_C1,Control,a7720,NA,1604.3,8.913,14.6187,32892.1,8.00E-02,0.079998,25.9194,70.6382,11.6797,10.1597,23.1994,10.7197,12.6397,15.0396,103.837,30.3192,45.8389,179.995,173.516
Predator,Friday,NA,W,7,male,Pin.Bro,3,2,HA_T1,Treatment,a7191,NA,1452.74,8.071,15.0296,33816.6,-,0,42.1589,11.5997,17.6796,23.3594,16.2396,43.5989,9.43976,15.9196,86.7978,57.7586,35.4391,179.995,178.956
Predator,Friday,NA,X,8,male,Gre.Bro,3,2,HA_T1,Treatment,a7683,NA,1509.57,8.38672,18.642,41944.5,0.879978,0.879978,22.3194,27.4393,18.2395,14.1596,32.4792,17.2796,13.1197,34.9591,60.7185,47.9988,71.2782,179.995,172.156
Predator,Friday,NA,T,4,male,Ora.Pur,4,1,HA_T1,Treatment,a7062,NA,378.917,2.10515,19.276,43370.9,0.80998,6.47984,1.67996,0,36.7991,56.5586,16.3996,37.8391,10.5597,20.1595,15.1196,124.717,40.159,179.995,82.3179
Predator,Friday,NA,W,7,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,NA,492.597,2.73672,27.0294,60816.2,1.97995,39.599,1.35997,0,11.1997,8.31979,80.718,2.87993,4.0799,71.4382,3.03992,41.599,135.357,179.995,70.0782
Predator,Friday,NA,X,8,male,Ora._,4,2,HA_T1,Treatment,a7155,NA,1482.09,8.23406,16.6626,37490.9,-,0,24.9594,29.0393,22.7194,20.8795,20.4795,24.9594,13.4397,23.5194,71.6782,58.0785,50.2387,179.995,175.996
Predator,Friday,NA,T,4,male,Red.Whi,5,1,HA_T1,Treatment,a6991,NA,1043.5,5.79737,20.5521,46242.3,8.45979,33.8392,15.1196,36.2391,9.99975,10.7197,79.198,13.3597,2.63993,12.7197,60.4785,29.2793,90.2377,179.995,129.037
Predator,Friday,NA,W,7,female,Gre.Gre,5,2,HA_T1,Treatment,a7292,NA,1224.97,6.80555,19.9463,44879.1,10.4264,31.2792,12.3197,11.4397,53.6787,21.9994,23.4394,21.5195,5.83985,29.7593,38.799,96.1576,44.9589,179.995,141.436
Predator,Friday,NA,X,8,female,Bro.Bro,5,2,HA_T1,Treatment,a7662,NA,1752.61,9.73697,23.2666,52349.8,-,0,14.7996,9.43976,12.5597,13.9996,55.5186,14.7996,41.039,17.8396,32.8792,37.5991,109.517,179.995,174.556
Predator,Friday,NA,T,4,male,Pin.Yel,6,1,HA_C2,Control,a6847,NA,1518.05,8.4338,14.1863,31919.1,4.21989,16.8796,44.7189,55.3586,9.83975,10.4797,26.7193,17.1996,4.0799,11.5997,112.397,29.0393,38.559,179.995,135.837
Predator,Friday,NA,W,7,male,Red.Bro,6,2,HA_C2,Control,a7474,NA,2079.86,11.5551,19.9855,44967.4,-,0,19.9995,30.2392,13.9197,12.8797,50.1587,14.7996,13.2797,24.7194,60.3185,38.159,81.518,179.995,177.996
Predator,Friday,NA,X,8,female,Pin.Bro,6,2,HA_C2,Control,a7284,NA,1293.63,7.18703,8.27596,18620.9,-,0,50.4787,84.3979,7.11982,7.59981,7.11982,17.7596,0.319992,5.19987,147.676,21.5995,10.7197,179.995,173.996
Predator,Friday,NA,T,4,female,Red._,7,1,HA_C2,Control,a8064,NA,831.615,4.6202,20.6368,46432.7,5.20654,62.4784,31.5192,14.7196,11.3597,10.0797,41.039,11.8397,2.31994,57.1186,54.7986,51.9987,73.1982,179.995,89.1978
Predator,Friday,NA,W,7,male,Pur.Blu,7,2,HA_C2,Control,a7163,NA,1835.32,10.1965,16.4216,36948.6,-,0,30.3192,44.9589,12.5597,13.6797,24.8794,22.2394,16.7196,14.6396,91.2777,38.319,50.3987,179.995,176.956
Predator,Friday,NA,X,8,male,Gre.Gre,7,2,HA_C2,Control,a7688,NA,1342.81,7.46023,21.9723,49437.6,7.31982,14.6396,11.4397,9.11977,35.7591,16.3196,61.2785,10.2397,5.11987,30.7192,26.4793,65.2784,88.2378,179.995,151.836
Predator,Friday,NA,T,4,male,Blu.Blu,8,1,HA_C2,Control,a7006,NA,1616.41,8.98029,16.1244,36279.8,0.159996,0.159996,30.7992,33.5192,19.1195,17.6796,30.2392,25.7594,3.9999,18.8795,82.9579,50.1587,46.8788,179.995,173.116
Predator,Friday,NA,W,7,male,Pin._,8,2,HA_T2,Treatment,a7054,NA,967.895,5.37733,18.8646,42445.5,8.00E-02,0.079998,23.9994,32.3192,20.3995,16.7996,29.6793,19.3595,14.2396,23.1994,69.9183,49.9988,60.0785,179.995,171.596
Predator,Friday,NA,X,8,male,Whi.Pin,8,2,HA_T2,Treatment,a7375,NA,360.644,2.00363,17.1649,38621.1,65.5984,131.197,77.998,16.6396,2.07995,2.07995,73.1182,5.35987,1.27997,1.43996,98.2375,6.39984,75.3581,179.995,44.2389
Predator,Friday,NA,T,4,female,Whi.Bro,9,1,HA_T2,Treatment,a7649,NA,903.423,5.01914,31.8327,71623.6,1.33997,5.35987,0,0,6.87983,2.55994,60.7185,0.559986,93.0377,16.2396,0,13.3597,166.636,179.995,147.836
Predator,Friday,NA,W,7,male,Gre.Whi,9,2,HA_T2,Treatment,a6833,NA,1245.05,6.9171,18.0394,40588.7,8.00E-02,0.079998,25.0394,39.919,16.0796,10.3197,25.0394,17.5196,23.7594,22.3194,76.6381,41.039,62.3184,179.995,173.756
Predator,Friday,NA,X,8,male,Blu.Bla,9,2,HA_T2,Treatment,a7461,NA,1180.71,6.55967,17.3071,38941,0.179996,0.719982,14.5596,63.8384,12.6397,9.27977,23.1994,9.75976,32.5592,14.1596,84.0779,30.1592,65.7584,179.995,155.916
Predator,Friday,NA,T,4,female,Ora.Pur,10,1,HA_T2,Treatment,a8071,NA,1631.8,9.06581,20.9588,47157.2,8.00E-02,0.079998,17.9196,12.1597,26.7993,19.1995,41.599,20.9595,11.9197,29.4393,43.9989,62.9584,73.0382,179.995,177.436
Predator,Friday,NA,W,7,female,Yel.Gre,10,2,HA_T2,Treatment,a8067,NA,2187.38,12.1524,16.8175,37839.5,-,0,32.7992,29.1993,16.5596,16.7196,32.6392,22.9594,8.63978,20.4795,78.478,46.8788,54.6386,179.995,177.356
Predator,Friday,NA,X,8,female,Blu.Ora,10,2,HA_T2,Treatment,a6883,NA,392.341,2.17972,8.21259,18478.3,152.316,152.316,4.71988,162.156,2.55994,3.59991,1.43996,3.9199,0,1.59996,169.196,8.23979,2.55994,179.995,25.5994
Predator,Monday,29/07/2019,E,5,female,Pin.Whi,1,2,HA_C1,Control,a7281,NA,1610.77,8.94893,9.18957,20676.5,-,0,50.0787,84.1579,6.31984,7.43981,8.39979,12.2397,6.31984,5.03987,143.516,18.3995,18.0795,179.995,175.196
Predator,Monday,29/07/2019,G,7,male,Whi.Blu,1,2,HA_C1,Control,a7179,NA,1714.62,9.52588,18.9584,42656.3,-,0,27.5993,25.1194,12.1597,13.5197,41.599,24.7194,21.1995,14.0796,69.5983,38.319,72.0782,179.995,177.036
Predator,Monday,29/07/2019,E,5,male,Yel._,2,2,HA_C1,Control,a7475,NA,1887.65,10.4872,12.3244,27729.9,-,0,31.2792,68.7183,13.1997,13.2797,19.3595,15.8396,1.91995,16.3996,110.717,37.1191,32.1592,179.995,175.916
Predator,Monday,29/07/2019,G,7,male,Pin.Ora,2,2,HA_C1,Control,a7555,NA,1867.35,10.3744,19.4904,43853.5,-,0,21.9994,30.3192,17.5196,16.8796,33.1192,17.7596,19.7595,22.6394,64.5584,45.9988,69.4383,179.995,177.836
Predator,Monday,29/07/2019,E,5,female,Bro.Yel,3,2,HA_T1,Treatment,a7087,NA,1874.22,10.4126,11.2654,25347.2,-,0,42.9589,68.1583,9.75976,10.5597,15.2796,19.9195,2.87993,10.4797,125.997,28.4793,25.5194,179.995,174.556
Predator,Monday,29/07/2019,G,7,male,Ora.Ora,3,2,HA_T1,Treatment,a7412,NA,1561.7,8.67631,12.2679,27602.7,-,0,25.3594,81.038,10.3997,10.9597,11.5197,16.1596,14.6396,9.91975,116.637,30.3992,32.9592,179.995,173.436
Predator,Monday,29/07/2019,E,5,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,NA,1712.1,9.51188,20.1011,45227.4,-,0,23.5994,5.59986,23.9994,14.7996,47.4388,22.4794,2.71993,39.359,46.6388,55.4386,77.9181,179.995,176.716
Predator,Monday,29/07/2019,G,7,female,Bro.Bro,4,2,HA_T1,Treatment,a7662,NA,1681.78,9.34347,25.3711,57085.1,8.00E-02,0.079998,6.71983,0.79998,18.0795,15.3596,58.3985,16.6396,41.359,22.6394,18.1595,46.3988,115.437,179.995,174.236
Predator,Monday,29/07/2019,E,5,male,Ora.Pur,5,2,HA_T1,Treatment,a7062,NA,1940.85,10.7828,20.9667,47175,-,0,20.0795,20.2395,14.0796,13.1197,49.4388,18.3195,19.4395,25.2794,52.4787,41.119,86.3978,179.995,177.916
Predator,Monday,29/07/2019,G,7,male,Red.Whi,5,2,HA_T1,Treatment,a6991,NA,1163.06,6.46163,15.1283,34038.8,8.00E-02,0.159996,18.5595,84.3179,5.11987,5.11987,14.2396,6.15985,39.679,6.79983,107.357,13.8397,58.7985,179.995,163.356
Predator,Monday,29/07/2019,E,5,male,Bro.Pur,6,2,HA_C2,Control,a7729,NA,1329.63,7.38704,16.5814,37308.1,-,0,40.639,22.0794,19.9195,18.3995,26.5593,20.4795,11.9197,19.9995,76.3181,51.5987,52.0787,179.995,178.236
Predator,Monday,29/07/2019,G,7,male,Red.Pin,6,2,HA_C2,Control,a7096,NA,1841.47,10.2307,14.4819,32584.3,-,0,30.3992,61.6785,11.6797,12.6397,17.9196,17.6796,15.5196,12.4797,104.797,32.9592,42.2389,179.995,175.516
Predator,Monday,29/07/2019,E,5,male,Pur._,7,2,HA_C2,Control,a7056,NA,1594.57,8.85893,24.5147,55158,-,0,9.27977,14.8796,16.1596,14.4796,32.8792,13.0397,60.2385,19.0395,31.4392,41.919,106.637,179.995,175.036
Predator,Monday,29/07/2019,G,7,female,Red._,7,2,HA_C2,Control,a8064,NA,1204.51,6.69189,9.78154,22008.5,3.09326,27.8393,28.3193,113.117,4.63988,5.19987,9.99975,8.47979,6.55984,3.67991,147.436,13.3597,19.1995,179.995,130.957
Predator,Monday,29/07/2019,E,5,female,Ora.Pur,8,2,HA_T2,Treatment,a8071,NA,1290.59,7.17012,14.9279,33587.8,-,0,34.9591,21.0395,20.2395,25.1994,19.9195,37.999,0,20.6395,81.918,63.5984,34.4791,179.995,175.196
Predator,Monday,29/07/2019,G,7,male,Bla.Bro,8,2,HA_T2,Treatment,a7142,NA,1505.71,8.36526,17.736,39906,8.00E-02,0.079998,22.2394,42.7989,17.8396,15.0396,34.2391,14.4796,14.1596,19.1995,73.9182,44.7189,61.3585,179.995,173.356
Predator,Monday,29/07/2019,E,5,male,Bro.Gre,9,2,HA_T2,Treatment,a7724,NA,1223.95,6.79988,16.9984,38246.3,-,0,25.6794,62.3984,8.71978,7.9998,15.3596,10.0797,38.799,10.9597,95.0376,23.6794,61.2785,179.995,164.796
Predator,Monday,29/07/2019,G,7,female,Yel.Gre,9,2,HA_T2,Treatment,a8067,NA,1837.72,10.2098,18.7945,42287.7,8.00E-02,0.079998,23.5194,32.6392,14.2396,16.1596,23.1994,17.1996,37.5991,15.4396,67.4383,40.719,71.8382,179.995,172.876
Predator,Monday,29/07/2019,E,5,female,Pin.Blu,10,2,HA_T2,Treatment,a7288,NA,1467.13,8.15093,25.5647,57520.7,-,0,0.39999,0,14.8796,21.6795,36.2391,27.6793,59.4385,19.6795,15.9196,55.7586,108.317,179.995,166.636
Predator,Monday,29/07/2019,G,7,female,Gre.Blu,10,2,HA_T2,Treatment,a7684,NA,1579.43,8.77484,19.0441,42849.2,-,0,23.2794,17.5996,21.2795,17.7596,36.4791,23.9194,18.5595,21.1195,57.7586,53.1987,69.0383,179.995,178.636
Predator,Tuesday,30/07/2019,E,5,female,Red.Pur,1,2,HA_C3,Control,a7093,NA,1620.65,9.01584,19.3194,43430,-,0,23.6794,41.759,10.1597,8.71978,37.7591,11.4397,36.0791,10.3997,72.7182,25.5994,81.678,179.995,176.796
Predator,Tuesday,30/07/2019,G,7,male,Whi.Ora,1,2,HA_C3,Control,a7264,NA,1523.98,8.4743,18.9995,42729.8,0.119997,0.239994,8.23979,76.3181,3.9199,3.19992,19.1195,5.67986,58.3185,5.19987,88.4778,9.99975,81.518,179.995,158.236
Predator,Tuesday,30/07/2019,E,5,male,Gre._,2,2,HA_C3,Control,a7017,NA,1584.94,8.82897,6.6839,15005.4,8.00E-02,0.079998,45.0389,114.797,1.59996,1.91995,2.47994,8.23979,3.75991,1.99995,166.556,5.59986,7.67981,179.836,174.716
Predator,Tuesday,30/07/2019,G,7,female,Pin.Gre,2,2,HA_C3,Control,a6845,NA,1505.05,8.36157,27.228,61263,2.34661,7.03982,9.27977,2.39994,13.1197,7.75981,93.9177,6.23984,23.9994,23.2794,15.5996,29.1993,135.197,179.995,154.876
Predator,Tuesday,30/07/2019,E,5,male,Bla.Blu,3,2,HA_T3,Treatment,a6808,NA,1606.23,8.92372,22.4049,50411,8.00E-02,0.079998,18.2395,19.5195,16.7996,10.7197,42.0789,9.27977,44.9589,18.3995,44.0789,35.8391,100.077,179.995,175.916
Predator,Tuesday,30/07/2019,G,7,female,Gre.Gre,3,2,HA_T3,Treatment,a7019,NA,1027.27,5.7072,12.7766,28747.5,8.00E-02,0.159996,19.7595,100.477,7.43981,6.31984,8.1598,8.23979,23.1994,6.39984,126.077,18.3195,35.5991,179.995,155.996
Predator,Tuesday,30/07/2019,E,5,male,Bla.Whi,4,2,HA_T3,Treatment,a7139,NA,1223.1,6.80426,8.60017,19333.2,1.08797,5.43986,22.5594,124.397,5.43986,6.47984,3.43991,10.8797,2.07995,4.71988,154.076,17.5196,8.39979,179.995,139.677
Predator,Tuesday,30/07/2019,G,7,female,Yel.Whi,4,2,HA_T3,Treatment,a7210,NA,1195.81,6.64356,28.3233,63727.5,59.7585,59.7585,10.5597,15.1996,5.91985,4.55989,31.5192,5.43986,97.5176,9.27977,29.5993,14.7996,135.597,179.995,106.157
Predator,Tuesday,30/07/2019,E,5,female,Ora.Yel,5,2,HA_T3,Treatment,a7484,NA,1362.62,7.57027,11.971,26934.8,8.00E-02,0.079998,18.8795,103.837,6.23984,5.11987,9.51976,9.51976,19.7595,7.11982,130.157,15.6796,34.1591,179.995,160.716
Predator,Tuesday,30/07/2019,G,7,female,Whi.Whi,5,2,HA_T3,Treatment,a7640,NA,1946.97,10.8168,22.7067,51090,8.00E-02,0.079998,28.9593,9.03977,11.6797,8.47979,33.4392,18.3195,53.6787,16.3996,49.8388,32.1592,97.9975,179.995,171.356
Predator,Tuesday,30/07/2019,E,5,female,Whi.Whi,6,2,HA_C4,Control,a7661,NA,1456.5,8.09185,14.5565,32752.2,8.00E-02,0.079998,39.519,48.3988,10.3197,13.4397,13.0397,18.4795,28.1593,8.63978,100.317,32.4792,47.1988,179.995,167.036
Predator,Tuesday,30/07/2019,G,7,female,Blu.Bla,6,2,HA_C4,Control,a7201,NA,1049.7,5.8318,23.1552,52099.2,8.00E-02,0.319992,17.5996,30.7192,6.71983,5.67986,34.2391,9.75976,66.3183,8.95978,54.8786,17.6796,107.437,179.995,141.356
Predator,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,Control,a7259,NA,1037.4,5.76346,8.13748,18309.3,8.00E-02,0.079998,35.0391,110.397,4.55989,6.15985,5.43986,11.4397,2.71993,4.23989,153.196,15.9196,10.8797,179.995,155.836
Predator,Tuesday,30/07/2019,G,7,male,Yel.Pin,7,2,HA_C4,Control,a8066,NA,1724.11,9.57863,23.6574,53229.2,17.8396,17.8396,14.6396,5.03987,18.3995,15.7596,52.1587,16.3996,27.6793,29.9193,30.7992,48.1588,101.037,179.995,156.316
Predator,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,Treatment,a7214,NA,1298.27,7.21279,23.8436,53648.2,8.00E-02,0.079998,11.5197,11.9997,19.2795,14.9596,37.9191,12.8797,49.4388,21.9994,31.1192,45.0389,103.837,179.995,167.276
Predator,Tuesday,30/07/2019,G,7,female,Ora.Blu,8,2,HA_T4,Treatment,a6961,NA,1087.06,6.03935,9.7911,22030,8.00E-02,0.079998,30.8792,101.037,5.03987,11.8397,7.9198,12.1597,6.23984,4.87988,139.517,23.2794,17.1996,179.995,163.356
Predator,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,Treatment,a7439,NA,1338.49,7.43624,10.8857,24492.8,8.00E-02,0.079998,25.0394,79.038,10.0797,18.4795,6.31984,24.9594,6.79983,9.27977,119.757,40.399,19.8395,179.995,163.756
Predator,Tuesday,30/07/2019,G,7,female,Red.Pur,9,2,HA_T4,Treatment,a8062,NA,1182.02,6.56692,9.0122,20277.5,-,0,34.8791,94.2376,8.31979,13.2797,4.71988,14.7996,0.879978,8.87978,138.637,30.0792,11.2797,179.995,166.556
Predator,Tuesday,30/07/2019,E,5,male,Blu.Bla,10,2,HA_T4,Treatment,a6891,NA,1643.72,9.13198,12.5048,28135.8,8.00E-02,0.079998,26.8793,80.558,9.19977,10.8797,14.9596,16.7996,9.59976,11.1197,118.397,28.8793,32.7192,179.995,165.596
Predator,Tuesday,30/07/2019,G,7,female,Red.Gre,10,2,HA_T4,Treatment,a7562,NA,1607.17,8.92893,25.2183,56741.1,-,0,3.43991,0.879978,25.0394,13.9197,86.8778,11.8397,5.19987,32.7992,12.3197,51.1987,116.477,179.995,173.676
Predator,Tuesday,NA,N,6,male,_.Yel,1,2,HA_C4,Control,a6807,NA,1175.18,6.52895,31.9443,71874.6,1.59996,14.3996,0.719982,0.479988,4.23989,1.75996,56.6386,0.479988,107.677,7.9998,1.43996,7.51981,171.036,179.995,129.757
Predator,Tuesday,NA,N,6,male,Whi.Ora,2,2,HA_C4,Control,a7184,NA,613.833,3.4133,7.40264,16648.5,5.38844,75.4381,25.1194,131.117,3.75991,5.11987,0.559986,10.9597,0,3.35992,164.876,12.0797,3.03992,179.995,70.8782
Predator,Tuesday,NA,N,6,female,Bro.Ora,3,2,HA_T4,Treatment,a7439,NA,1054.81,5.86018,23.6444,53199.9,1.69329,20.3195,10.1597,43.0389,3.9999,4.55989,15.1996,6.15985,91.8377,5.03987,57.0386,12.2397,110.717,179.995,128.237
Predator,Tuesday,NA,N,6,female,Yel.Blu,4,2,HA_T4,Treatment,a7214,NA,982.374,5.45777,6.28174,14133.9,2.86538,31.5192,60.2385,103.437,1.99995,3.11992,1.43996,6.87983,0,2.71993,168.716,7.9198,3.19992,179.995,130.477
Predator,Tuesday,NA,N,6,female,Ora.Whi,5,2,HA_T4,Treatment,a7409,NA,961.086,5.35139,10.0718,22621.4,6.15985,12.3197,25.0394,106.077,6.79983,8.0798,15.9996,12.0797,2.39994,3.43991,138.477,21.5195,19.5195,179.916,154.796
Predator,Tuesday,NA,N,6,male,Red.Ora,6,2,HA_C1,Control,a7614,NA,1170.65,6.50375,23.9212,53822.6,-,0,15.4396,0.879978,23.7594,14.5596,62.0784,11.6797,21.1995,30.3992,23.7594,51.0387,105.197,179.995,178.716
Predator,Tuesday,NA,N,6,male,Gre.Yel,7,2,HA_C1,Control,a6859,NA,1244.51,6.91413,17.9684,40428.8,0.559986,2.23994,28.7993,10.1597,38.479,18.8795,25.5994,25.5994,1.43996,31.0392,55.9186,77.6781,46.3988,179.995,149.036
Predator,Tuesday,NA,N,6,male,Ora.Pur,8,2,HA_T1,Treatment,a7062,NA,141.939,0.788568,14.5735,32790.3,21.8661,131.197,17.0396,3.19992,3.51991,2.55994,1.11997,116.077,0,36.4791,67.3583,76.4781,36.1591,179.995,18.7995
Predator,Tuesday,NA,N,6,male,Bro.Whi,9,2,HA_T1,Treatment,a7723,NA,1094.12,6.07857,8.55646,19252,1.87995,11.2797,50.4787,89.8378,11.4397,2.39994,3.59991,6.95983,0.639984,14.6396,145.516,16.6396,17.8396,179.995,153.196
Predator,Tuesday,NA,N,6,male,Red.Whi,10,2,HA_T1,Treatment,a6991,NA,834.015,4.63353,17.3341,39001.8,8.00E-02,0.079998,21.8395,38.719,19.0395,18.8795,25.4394,20.3995,17.2796,18.3995,73.4382,52.0787,54.4786,179.995,162.316
Predator,Wednesday,NA,N,6,female,Blu.Yel,1,2,HA_C2,Control,a6881,NA,1990.6,11.0592,13.6669,30750.6,8.00E-02,0.079998,36.7191,56.2386,13.0397,12.5597,21.6795,16.8796,6.87983,15.9996,104.477,36.2391,39.279,179.995,173.676
Predator,Wednesday,NA,N,6,female,_.Pin,2,2,HA_C2,Control,a7549,NA,925.903,5.14404,11.6228,26151.3,0.13333,0.39999,32.1592,87.0378,7.59981,9.03977,14.3996,13.1197,9.59976,7.03982,128.157,22.9594,28.8793,179.995,163.676
Predator,Wednesday,NA,N,6,female,Red.Ora,3,2,HA_T2,Treatment,a7089,NA,914.461,5.08047,19.4022,43654.9,7.2176,64.9584,24.0794,8.87978,17.3596,33.4392,44.0789,18.6395,0.639984,32.8792,45.9988,61.1985,72.7982,179.995,98.5575
Predator,Wednesday,NA,N,6,male,Pur._,4,2,HA_T2,Treatment,a7167,NA,1631.88,9.06624,16.412,36927,-,0,41.679,17.2796,20.3995,16.3196,27.3593,28.6393,6.23984,22.0794,78.478,52.8787,48.6388,179.995,173.356
Predator,Wednesday,NA,N,6,female,Pin.Blu,5,2,HA_T2,Treatment,a7288,NA,1001.45,5.56374,28.9295,65091.3,0.194281,1.35997,3.35992,0,14.0796,11.5997,27.5993,8.47979,99.3575,15.5196,7.19982,35.1191,137.677,179.995,130.477
Predator,Wednesday,NA,N,6,female,Pin.Gre,6,2,HA_C3,Control,a6845,NA,861.279,4.785,15.0891,33950.5,0.879978,9.67976,58.4785,24.3994,6.07985,8.95978,25.9993,35.3591,13.9996,6.71983,112.157,23.1994,44.6389,179.995,98.3175
Predator,Wednesday,NA,N,6,female,Blu.Pur,7,2,HA_C3,Control,a6813,NA,1502.53,8.3476,20.5373,46208.9,1.3733,8.23979,22.6394,32.1592,9.59976,8.39979,34.9591,13.9996,47.1188,11.1197,64.7984,25.1994,89.9977,179.995,143.196
Predator,Wednesday,NA,N,6,male,Blu.Pin,9,2,HA_T3,Treatment,a6882,arena 6 tablet had pop up,1818.74,10.1044,19.7609,44462,1.54663,9.27977,22.0794,27.4393,11.9197,9.83975,53.0387,13.8397,14.5596,27.2793,58.7985,30.7192,90.4777,179.995,151.676
Predator,Wednesday,NA,N,6,female,Red.Bla,10,2,HA_T3,Treatment,a7091,NA,79.1543,0.439757,29.8926,67258.4,173.676,173.676,1.19997,0,0.319992,0.39999,176.076,0.39999,0.239994,1.35997,1.43996,1.03997,177.516,179.995,5.83985
Predator,Wednesday,NA,N,6,male,Red.Bro,11,2,HA_T3,Treatment,a7045,RERUN; NEED TO MAKE NEW ARENA SETTINGS,1054.29,5.85729,15.7752,35494.3,-,0,20.3995,37.3591,22.0794,22.2394,27.1993,26.1593,0,24.4794,73.7582,61.5185,44.6389,179.995,174.636
Predator,Thursday,NA,Q,1,male,Red.Bro,1,1,HA_C3,Control,a7564,NA,1314.88,7.31809,14.3325,32205.1,-,0,27.5193,65.4384,13.7597,12.5597,23.9994,12.9597,9.03977,14.7196,101.517,35.3591,43.1189,179.995,179.516
Predator,Thursday,NA,R,2,female,Blu.Pur,1,1,HA_C3,Control,a6813,NA,1940,10.7781,15.0027,33756.1,-,0,27.5993,67.9983,10.2397,8.71978,26.7993,13.5997,11.6797,13.3597,105.517,26.1593,48.3188,179.995,173.596
Predator,Thursday,NA,S,3,male,Pur_,1,1,HA_C3,Control,a7730,NA,1574.09,8.74516,20.2062,45463.8,0.479988,0.479988,21.2795,10.6397,26.5593,20.7995,28.7193,22.4794,17.0396,32.4792,46.7988,66.8783,66.3183,179.995,176.156
Predator,Thursday,NA,Q,1,female,Red.Red,2,1,HA_C3,Control,a7497,NA,685.95,3.81093,15.3567,34552.6,2.45327,22.0794,18.3995,22.7994,19.5195,34.7191,16.2396,47.4388,4.71988,16.1596,65.9984,81.918,32.0792,179.995,85.6779
Predator,Thursday,NA,R,2,male,Red._,2,1,HA_C3,Control,a7611,NA,348.186,1.93442,31.7513,71440.5,4.73672,89.9977,1.75996,1.03997,1.51996,1.35997,87.4378,1.83995,81.678,3.35992,4.0799,3.9999,171.916,179.995,29.6793
Predator,Thursday,NA,S,3,female,Red.Whi,2,1,HA_C3,Control,a7322,NA,1321.6,7.3424,19.8802,44730.5,0.159996,0.79998,15.7596,50.3187,9.19977,6.07985,28.5593,13.7597,45.5189,10.7997,75.1981,23.7594,81.038,179.995,159.116
Predator,Thursday,NA,Q,1,female,Gre.Pin,3,1,HA_C3,Control,a7679,NA,1365.22,7.58477,24.3543,54797.2,8.00E-02,0.159996,13.4397,17.1196,12.7997,10.3997,38.159,9.83975,59.5985,18.6395,37.1191,31.6792,111.197,179.995,166.476
Predator,Thursday,NA,R,2,male,Bro.Ora,3,1,HA_C3,Control,a7361,NA,2125.71,11.8098,14.7397,33164.3,-,0,43.9189,29.6793,18.6395,16.9596,22.1594,23.5994,5.75986,19.2795,90.3177,48.9588,40.719,179.995,177.436
Predator,Thursday,NA,S,3,female,Whi.Pin,3,1,HA_C3,Control,a7232,NA,5.75649,0.0319813,32.6838,73538.5,179.995,179.995,0,0,0,0,0,0,179.995,0,0,0,179.995,179.995,0
Predator,Thursday,NA,Q,1,female,_.Blu,4,1,HA_T3,Treatment,a7459,NA,4.86598,0.0270339,34.7333,78150,179.995,179.995,0,0,0,0,0,0,179.995,0,0,0,179.995,179.995,0
